"date_value","ZCTA_GEOID","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2014-01-15,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19120",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19121",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19122",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19123",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19124",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19125",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19130",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19131",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19133",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19134",0,0,0,0,0,0,0,0,0,301
2014-01-15,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19137",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19139",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19140",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19141",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19142",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19143",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19144",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19145",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19146",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19148",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19149",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19151",0,0,0,0,0,0,0,0,16,0
2014-01-15,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-15,"19154",0,0,0,0,0,0,0,0,0,0
2014-01-15,"Unknown",0,0,124,0,0,0,0,192,0,0
2014-01-16,"19102",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19103",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19104",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19106",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19107",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19120",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19121",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19122",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19123",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19124",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19125",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19130",0,0,0,0,0,0,0,0,0,942
2014-01-16,"19131",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19133",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19134",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19137",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19139",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19140",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19141",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19142",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19143",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19144",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19145",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19146",0,0,0,0,0,0,0,0,131,0
2014-01-16,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19148",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19149",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19151",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-16,"19154",0,0,0,0,0,0,0,0,0,0
2014-01-16,"Unknown",0,0,0,0,0,0,0,0,92,94
2014-01-17,"19102",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19103",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19104",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19106",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19107",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19120",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19121",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19122",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19123",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19124",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19125",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19130",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19131",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19133",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19134",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19137",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19139",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19140",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19141",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19142",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19143",0,0,0,0,0,0,0,0,0,31
2014-01-17,"19144",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19145",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19146",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19148",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19149",1101,0,0,0,0,0,0,0,0,0
2014-01-17,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19151",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-17,"19154",0,0,0,0,0,0,0,0,0,0
2014-01-17,"Unknown",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19102",0,0,0,0,0,0,0,69,0,69
2014-01-21,"19103",0,0,0,0,0,0,0,1068,0,0
2014-01-21,"19104",0,0,0,0,0,0,0,0,62,64
2014-01-21,"19106",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19107",0,0,0,0,0,0,0,60,62,0
2014-01-21,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19120",0,0,0,0,0,0,0,0,0,202
2014-01-21,"19121",0,0,0,0,0,0,0,0,0,38
2014-01-21,"19122",0,0,0,0,0,62,0,0,0,0
2014-01-21,"19123",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19124",0,0,0,0,0,0,62,0,63,51
2014-01-21,"19125",0,0,0,0,0,0,0,0,0,62
2014-01-21,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19128",1338,0,0,0,0,0,0,0,0,0
2014-01-21,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19130",0,0,0,0,0,0,0,0,0,124
2014-01-21,"19131",0,0,0,0,0,0,0,70,64,77
2014-01-21,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19133",136,0,0,0,0,77,0,0,1075,135
2014-01-21,"19134",1205,0,0,0,0,0,66,64,0,72
2014-01-21,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19137",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19139",0,0,0,0,0,0,0,54,63,64
2014-01-21,"19140",0,0,0,0,0,0,0,188,0,53
2014-01-21,"19141",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19142",0,0,0,0,0,0,0,127,0,0
2014-01-21,"19143",0,0,0,0,0,0,0,0,199,0
2014-01-21,"19144",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19145",0,0,0,123,0,0,0,0,0,0
2014-01-21,"19146",0,0,0,0,0,0,0,0,63,63
2014-01-21,"19147",0,0,0,0,0,0,0,0,156,0
2014-01-21,"19148",200,0,0,38,0,0,0,41,0,0
2014-01-21,"19149",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19151",0,0,0,0,0,0,0,0,62,0
2014-01-21,"19152",46,0,0,0,0,0,0,54,0,0
2014-01-21,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-21,"19154",0,0,0,0,0,0,0,0,0,97
2014-01-21,"Unknown",275,0,116,0,0,0,118,119,118,119
2014-01-23,"19102",0,0,0,0,0,0,71,0,0,71
2014-01-23,"19103",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19104",177,0,0,68,0,0,0,73,116,0
2014-01-23,"19106",0,0,0,0,0,0,0,0,439,0
2014-01-23,"19107",217,0,0,0,0,0,0,77,595,228
2014-01-23,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19114",180,0,0,173,0,0,0,0,0,0
2014-01-23,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19120",108,0,0,0,0,0,0,0,0,0
2014-01-23,"19121",0,0,0,196,0,0,0,42,0,0
2014-01-23,"19122",0,0,0,0,0,0,0,0,60,0
2014-01-23,"19123",0,0,0,0,0,0,0,0,0,75
2014-01-23,"19124",177,0,0,0,0,0,0,0,0,0
2014-01-23,"19125",0,0,0,0,0,0,67,73,73,0
2014-01-23,"19126",269,0,0,0,0,0,0,68,0,130
2014-01-23,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19130",0,0,0,0,0,0,62,0,0,0
2014-01-23,"19131",0,172,0,0,0,0,0,59,60,59
2014-01-23,"19132",0,0,0,0,0,0,0,0,0,59
2014-01-23,"19133",0,0,0,0,0,0,0,0,73,64
2014-01-23,"19134",176,0,0,0,0,0,126,0,62,126
2014-01-23,"19135",176,0,0,0,0,0,0,0,0,0
2014-01-23,"19136",176,0,0,0,0,0,0,147,72,0
2014-01-23,"19137",69,0,0,0,0,0,0,0,0,0
2014-01-23,"19138",0,0,0,0,0,0,0,0,0,68
2014-01-23,"19139",157,0,0,0,0,0,0,0,58,48
2014-01-23,"19140",41,0,0,0,0,0,0,0,0,0
2014-01-23,"19141",0,0,0,0,0,0,0,0,62,125
2014-01-23,"19142",99,0,0,0,0,0,0,0,66,95
2014-01-23,"19143",0,0,0,0,0,0,0,0,72,0
2014-01-23,"19144",137,0,0,0,0,0,0,0,54,0
2014-01-23,"19145",0,0,0,0,0,0,0,0,34,0
2014-01-23,"19146",0,0,0,62,0,0,0,61,97,58
2014-01-23,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19148",100,0,0,0,0,0,0,46,0,0
2014-01-23,"19149",0,0,0,0,0,0,125,0,0,0
2014-01-23,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19151",204,0,0,0,0,0,0,274,0,274
2014-01-23,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-23,"19154",0,0,0,0,0,0,0,0,0,66
2014-01-23,"Unknown",0,0,114,0,0,0,110,113,114,115
2014-01-24,"19102",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19103",0,0,0,0,0,0,0,0,0,66
2014-01-24,"19104",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19106",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19107",0,0,0,0,0,0,0,0,107,88
2014-01-24,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19120",0,0,0,0,0,0,0,0,0,124
2014-01-24,"19121",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19122",108,0,0,0,0,0,0,0,0,0
2014-01-24,"19123",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19124",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19125",0,0,0,0,0,0,0,333,0,0
2014-01-24,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19130",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19131",0,0,0,0,0,0,0,0,112,77
2014-01-24,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19133",0,0,0,0,0,0,0,0,0,111
2014-01-24,"19134",119,0,0,0,0,0,113,0,0,122
2014-01-24,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19137",95,0,0,0,0,0,0,0,0,0
2014-01-24,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19139",0,0,0,0,0,0,36,0,0,107
2014-01-24,"19140",0,0,0,0,0,0,0,0,0,199
2014-01-24,"19141",0,0,0,0,0,0,0,0,0,29
2014-01-24,"19142",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19143",0,0,0,0,0,0,0,0,0,181
2014-01-24,"19144",0,0,0,0,0,0,0,0,0,15
2014-01-24,"19145",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19146",0,0,0,0,0,0,0,0,66,111
2014-01-24,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19148",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19149",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19150",0,0,0,0,0,0,0,0,0,34
2014-01-24,"19151",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-24,"19154",0,0,0,0,0,0,0,0,0,0
2014-01-24,"Unknown",0,0,314,0,0,0,136,0,155,152
2014-01-25,"19102",122,0,0,0,0,0,0,0,0,0
2014-01-25,"19103",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19104",0,0,0,0,65,0,0,71,120,0
2014-01-25,"19106",0,0,0,0,120,0,0,0,70,0
2014-01-25,"19107",116,0,67,0,0,0,0,0,0,67
2014-01-25,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19111",707,0,0,0,0,0,0,0,169,0
2014-01-25,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19120",65,0,0,0,0,0,0,0,0,95
2014-01-25,"19121",66,0,0,0,136,0,0,109,243,85
2014-01-25,"19122",128,0,0,0,0,0,0,74,0,74
2014-01-25,"19123",0,0,0,0,64,0,0,0,114,92
2014-01-25,"19124",63,0,0,0,0,79,0,137,65,66
2014-01-25,"19125",0,0,0,0,0,0,0,257,0,0
2014-01-25,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19128",0,0,0,0,0,0,0,79,0,0
2014-01-25,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19130",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19131",211,0,0,0,0,0,0,0,0,132
2014-01-25,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19133",0,0,0,0,0,0,0,0,134,0
2014-01-25,"19134",0,0,0,0,0,0,0,0,0,70
2014-01-25,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19137",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19139",0,0,0,0,0,0,0,0,67,0
2014-01-25,"19140",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19141",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19142",0,0,0,0,0,0,0,0,63,111
2014-01-25,"19143",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19144",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19145",240,0,0,0,0,0,0,0,0,52
2014-01-25,"19146",0,0,0,0,0,0,0,0,62,0
2014-01-25,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19148",60,0,0,0,0,0,90,55,0,0
2014-01-25,"19149",61,0,0,0,0,0,0,0,71,0
2014-01-25,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-25,"19151",0,0,0,0,0,0,71,0,0,0
2014-01-25,"19152",0,0,0,0,0,0,0,0,65,0
2014-01-25,"19153",0,0,0,0,0,0,0,0,20,0
2014-01-25,"19154",182,0,0,0,0,0,0,0,0,0
2014-01-25,"Unknown",0,0,120,0,0,0,0,120,123,175
2014-01-27,"19102",0,0,0,0,0,0,0,0,259,0
2014-01-27,"19103",306,0,0,0,0,0,0,0,0,0
2014-01-27,"19104",1125,0,0,53,0,0,0,47,65,69
2014-01-27,"19106",0,0,0,0,0,0,0,58,0,0
2014-01-27,"19107",0,0,0,0,0,0,0,58,58,58
2014-01-27,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19114",171,0,0,0,0,0,0,0,0,0
2014-01-27,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19120",0,0,0,0,0,0,0,0,0,54
2014-01-27,"19121",0,0,0,0,0,1077,0,64,0,64
2014-01-27,"19122",0,0,0,0,0,0,0,49,0,0
2014-01-27,"19123",0,0,0,0,58,0,0,0,0,0
2014-01-27,"19124",256,0,0,0,0,0,0,0,0,0
2014-01-27,"19125",0,0,0,0,0,0,0,0,68,128
2014-01-27,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19129",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19130",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19131",0,0,0,0,0,0,0,0,69,59
2014-01-27,"19132",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19133",0,0,0,0,0,0,0,0,0,58
2014-01-27,"19134",0,0,0,0,0,74,59,78,58,59
2014-01-27,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19137",60,0,0,0,0,0,0,0,0,275
2014-01-27,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19139",58,0,0,0,0,0,0,149,61,61
2014-01-27,"19140",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19141",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19142",0,0,0,0,0,0,0,61,71,71
2014-01-27,"19143",0,0,0,0,0,0,72,6,29,75
2014-01-27,"19144",0,0,0,0,0,0,0,0,54,68
2014-01-27,"19145",255,0,0,0,0,0,0,26,0,46
2014-01-27,"19146",0,0,0,0,0,0,0,0,45,87
2014-01-27,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19148",55,0,0,0,0,0,0,0,0,0
2014-01-27,"19149",123,0,0,0,0,0,0,0,0,0
2014-01-27,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19151",150,0,0,0,0,0,0,0,61,0
2014-01-27,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-27,"19154",0,0,0,0,0,0,0,0,0,0
2014-01-27,"Unknown",0,0,111,0,0,0,110,111,110,111
2014-01-28,"19102",0,0,0,0,0,0,0,58,0,61
2014-01-28,"19103",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19104",0,0,0,0,0,0,0,67,57,55
2014-01-28,"19106",0,0,0,0,0,0,0,55,0,55
2014-01-28,"19107",55,0,0,0,0,0,0,57,56,57
2014-01-28,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19111",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19114",0,0,0,0,0,0,0,0,69,0
2014-01-28,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19116",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19118",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19119",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19120",0,0,0,0,0,0,0,0,54,0
2014-01-28,"19121",0,0,0,0,0,0,0,0,118,0
2014-01-28,"19122",56,0,0,0,0,0,0,0,56,0
2014-01-28,"19123",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19124",255,0,0,0,0,0,0,0,56,0
2014-01-28,"19125",0,0,0,0,0,0,0,0,0,64
2014-01-28,"19126",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19127",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19128",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19129",0,0,0,0,0,0,0,0,0,69
2014-01-28,"19130",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19131",0,0,0,0,0,0,0,0,56,76
2014-01-28,"19132",55,0,0,0,0,0,0,0,116,43
2014-01-28,"19133",0,0,0,0,0,0,0,0,0,60
2014-01-28,"19134",0,0,0,0,0,0,189,114,0,188
2014-01-28,"19135",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19136",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19137",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19138",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19139",1412,0,0,0,0,66,0,160,64,57
2014-01-28,"19140",0,0,0,0,0,0,0,0,0,93
2014-01-28,"19141",0,0,0,0,0,0,0,0,59,0
2014-01-28,"19142",0,0,0,0,0,0,0,0,116,0
2014-01-28,"19143",0,0,0,0,0,0,67,0,65,0
2014-01-28,"19144",0,0,0,0,0,0,0,0,0,56
2014-01-28,"19145",0,0,0,0,0,0,0,0,69,55
2014-01-28,"19146",0,0,0,33,0,0,0,0,0,55
2014-01-28,"19147",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19148",0,0,0,0,37,0,0,0,76,0
2014-01-28,"19149",0,0,0,0,0,0,0,56,55,0
2014-01-28,"19150",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19151",0,0,0,0,0,0,0,0,57,61
2014-01-28,"19152",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19153",0,0,0,0,0,0,0,0,0,0
2014-01-28,"19154",0,0,0,0,0,0,0,0,0,0
2014-01-28,"Unknown",0,0,110,0,0,0,110,104,109,110
2014-01-29,"19102",0,0,0,0,0,0,0,55,60,58
2014-01-29,"19103",0,0,0,0,0,0,0,0,0,0
2014-01-29,"19104",0,0,0,0,0,0,0,0,54,0
2014-01-29,"19106",0,0,0,0,0,0,0,53,0,0
2014-01-29,"19107",0,0,52,0,0,0,0,53,53,54
2014-01-29,"19109",0,0,0,0,0,0,0,0,0,0
2014-01-29,"19111",0,0,0,0,0,0,0,218,103,0
2014-01-29,"19112",0,0,0,0,0,0,0,0,0,0
2014-01-29,"19114",0,0,0,0,0,0,0,0,0,0
2014-01-29,"19115",0,0,0,0,0,0,0,0,0,0
2014-01-29,"19116",0,0,0,0,0,0,0,0,0,0
