"date_value","bail_category","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2019-01-19,"$25k+",1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,6
2019-01-19,"Unknown bail",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,7
2019-01-20,"Total",2,2,0,3,0,8,2,0,0,1,0,0,3,4,17,12,7,24
2019-01-20,"No bail",0,0,0,0,0,0,1,0,0,0,0,0,2,2,16,4,6,12
2019-01-20,"$1-$10k",0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,6,1,5
2019-01-20,"$10k-$25k",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1
2019-01-20,"$25k+",0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2019-01-20,"Unknown bail",2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2
2019-01-21,"Total",3,1,0,0,1,10,2,2,0,0,0,0,2,5,5,8,2,14
2019-01-21,"No bail",0,0,0,0,0,0,2,2,0,0,0,0,0,3,5,4,1,1
2019-01-21,"$1-$10k",0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,3,1,6
2019-01-21,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
2019-01-21,"$25k+",0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2
2019-01-21,"Unknown bail",3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,"Total",0,1,2,0,1,4,2,1,0,0,11,0,1,8,21,12,8,28
2019-01-22,"No bail",0,0,0,0,0,1,0,0,0,0,1,0,1,5,19,3,5,8
2019-01-22,"$1-$10k",0,0,0,0,0,2,2,1,0,0,8,0,0,3,1,6,2,8
2019-01-22,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,3
2019-01-22,"$25k+",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
2019-01-22,"Unknown bail",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2019-01-23,"Total",0,0,2,1,4,5,0,3,0,0,2,1,4,3,12,33,3,26
2019-01-23,"No bail",0,0,0,0,0,0,0,0,0,0,1,1,2,1,11,8,3,8
2019-01-23,"$1-$10k",0,0,0,0,0,4,0,3,0,0,1,0,2,2,1,15,0,8
2019-01-23,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4
2019-01-23,"$25k+",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,2
2019-01-23,"Unknown bail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-01-24,"Total",2,1,2,6,1,9,4,0,0,0,3,0,3,3,22,35,6,32
2019-01-24,"No bail",0,0,0,0,0,0,0,0,0,0,3,0,1,2,17,4,5,6
2019-01-24,"$1-$10k",0,0,0,0,0,4,3,0,0,0,0,0,0,1,4,15,1,5
2019-01-24,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,2
2019-01-24,"$25k+",0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,10,0,13
2019-01-24,"Unknown bail",2,1,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6
2019-01-25,"Total",2,1,4,2,2,8,1,1,0,1,1,3,1,0,17,33,8,37
2019-01-25,"No bail",0,0,0,0,0,0,0,0,0,1,0,3,1,0,17,3,7,13
2019-01-25,"$1-$10k",0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,17,1,9
2019-01-25,"$10k-$25k",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,10,0,3
2019-01-25,"$25k+",0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,0,8
2019-01-25,"Unknown bail",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-01-26,"Total",1,2,2,2,4,3,6,0,0,0,1,3,4,3,32,21,9,30
2019-01-26,"No bail",0,0,0,0,0,0,3,0,0,0,1,2,1,2,29,3,8,9
2019-01-26,"$1-$10k",0,0,0,0,1,3,2,0,0,0,0,1,2,1,3,12,1,10
2019-01-26,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2
2019-01-26,"$25k+",0,2,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,4
2019-01-26,"Unknown bail",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
2019-01-27,"Total",0,0,0,0,1,4,4,0,0,0,0,2,0,1,4,11,10,25
2019-01-27,"No bail",0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,8,9
2019-01-27,"$1-$10k",0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,5,2,7
2019-01-27,"$10k-$25k",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
2019-01-27,"$25k+",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2019-01-27,"Unknown bail",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
2019-01-28,"Total",0,1,5,4,2,6,2,0,0,0,2,4,2,2,11,10,11,24
2019-01-28,"No bail",0,0,0,0,0,1,0,0,0,0,1,2,2,0,11,2,9,3
2019-01-28,"$1-$10k",0,0,0,1,0,3,0,0,0,0,0,2,0,2,0,3,2,13
2019-01-28,"$10k-$25k",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,1
2019-01-28,"$25k+",0,1,1,3,2,0,1,0,0,0,1,0,0,0,0,2,0,3
2019-01-28,"Unknown bail",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-01-29,"Total",0,1,1,0,3,6,4,1,0,0,1,2,4,1,14,12,4,26
2019-01-29,"No bail",0,0,1,0,1,1,1,0,0,0,1,0,3,0,14,5,4,7
2019-01-29,"$1-$10k",0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,5,0,8
2019-01-29,"$10k-$25k",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4
2019-01-29,"$25k+",0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4
2019-01-29,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2019-01-30,"Total",1,0,8,2,6,4,5,0,0,0,0,1,1,2,21,10,6,22
2019-01-30,"No bail",0,0,0,0,0,0,2,0,0,0,0,1,1,1,19,0,3,3
2019-01-30,"$1-$10k",0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,4,2,14
2019-01-30,"$10k-$25k",0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,0,0
2019-01-30,"$25k+",1,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4
2019-01-30,"Unknown bail",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-31,"Total",0,1,0,2,3,6,5,0,0,0,3,2,2,2,7,14,8,19
2019-01-31,"No bail",0,0,0,0,0,1,2,0,0,0,1,1,0,2,6,7,6,3
2019-01-31,"$1-$10k",0,0,0,1,1,2,0,0,0,0,2,1,0,0,1,3,1,2
2019-01-31,"$10k-$25k",0,0,0,1,0,2,3,0,0,0,0,0,1,0,0,1,1,4
2019-01-31,"$25k+",0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,3
2019-01-31,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2019-02-01,"Total",0,1,1,5,3,3,1,0,0,0,0,1,1,2,16,11,6,23
2019-02-01,"No bail",0,0,0,0,1,1,1,0,0,0,0,1,1,1,16,7,6,7
2019-02-01,"$1-$10k",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,5
2019-02-01,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-02-01,"$25k+",0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,2,0,3
2019-02-01,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019-02-02,"Total",0,1,2,0,2,6,3,0,0,0,1,0,0,1,7,12,7,15
2019-02-02,"No bail",0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,5,7
2019-02-02,"$1-$10k",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2,2
2019-02-02,"$10k-$25k",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
2019-02-02,"$25k+",0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,0,3
2019-02-02,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019-02-03,"Total",0,2,1,3,2,6,2,1,0,0,0,0,0,1,23,17,20,21
2019-02-03,"No bail",0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,8,15,1
2019-02-03,"$1-$10k",0,0,0,0,0,6,1,1,0,0,0,0,0,0,1,3,5,11
2019-02-03,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
2019-02-03,"$25k+",0,2,1,3,2,0,0,0,0,0,0,0,0,0,3,1,0,4
2019-02-03,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-02-04,"Total",0,2,0,1,5,9,2,1,0,0,0,0,5,1,6,4,8,29
2019-02-04,"No bail",0,0,0,0,0,1,0,1,0,0,0,0,5,1,5,1,7,8
2019-02-04,"$1-$10k",0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,17
2019-02-04,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1
2019-02-04,"$25k+",0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
2019-02-04,"Unknown bail",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
2019-02-05,"Total",0,1,2,3,2,6,1,0,0,0,1,1,19,2,13,10,9,32
2019-02-05,"No bail",0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,3,3,4
2019-02-05,"$1-$10k",0,0,0,1,0,2,1,0,0,0,0,1,19,0,1,1,2,11
2019-02-05,"$10k-$25k",0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,1,4
2019-02-05,"$25k+",0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,3,9
2019-02-05,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-02-06,"Total",3,0,6,3,1,4,3,0,0,0,1,3,0,4,17,21,7,27
2019-02-06,"No bail",0,0,0,0,0,0,0,0,0,0,1,3,0,1,17,12,4,10
2019-02-06,"$1-$10k",0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,3,9
2019-02-06,"$10k-$25k",0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2
2019-02-06,"$25k+",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2019-02-06,"Unknown bail",3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
2019-02-07,"Total",3,2,1,4,4,12,6,0,0,0,9,1,21,1,11,17,3,37
2019-02-07,"No bail",0,0,0,0,0,0,0,0,0,0,2,0,1,0,9,4,3,14
2019-02-07,"$1-$10k",0,0,0,1,0,6,3,0,0,0,6,1,19,1,2,8,0,8
2019-02-07,"$10k-$25k",0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,3,0,5
2019-02-07,"$25k+",3,2,0,0,2,1,0,0,0,0,1,0,1,0,0,2,0,6
2019-02-07,"Unknown bail",0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4
2019-02-08,"Total",0,2,1,0,7,8,4,3,0,0,1,1,3,3,24,35,4,21
2019-02-08,"No bail",0,0,0,0,0,2,0,0,0,0,0,1,1,1,24,8,4,10
2019-02-08,"$1-$10k",0,0,0,0,1,4,2,1,0,0,1,0,2,1,0,21,0,5
2019-02-08,"$10k-$25k",0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2
2019-02-08,"$25k+",0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,5,0,3
2019-02-08,"Unknown bail",0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1
2019-02-09,"Total",0,0,4,1,2,3,4,1,0,0,2,0,2,5,25,19,8,41
2019-02-09,"No bail",0,0,0,0,0,1,0,0,0,0,2,0,0,4,23,5,7,17
2019-02-09,"$1-$10k",0,0,0,1,0,0,4,0,0,0,0,0,1,1,2,11,1,10
2019-02-09,"$10k-$25k",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,2
2019-02-09,"$25k+",0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3
2019-02-09,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2019-02-10,"Total",0,1,0,0,2,9,2,0,0,0,1,0,1,1,15,18,9,27
2019-02-10,"No bail",0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,9,7,14
2019-02-10,"$1-$10k",0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,6,2,5
2019-02-10,"$10k-$25k",0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,1
2019-02-10,"$25k+",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-02-10,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019-02-11,"Total",0,0,0,2,4,11,2,1,0,0,0,1,9,7,4,5,6,29
2019-02-11,"No bail",0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,2,5,12
2019-02-11,"$1-$10k",0,0,0,2,0,6,1,0,0,0,0,1,2,1,0,1,1,11
2019-02-11,"$10k-$25k",0,0,0,0,0,2,0,1,0,0,0,0,1,6,0,1,0,1
2019-02-11,"$25k+",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4
2019-02-11,"Unknown bail",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-12,"Total",2,2,1,3,8,4,0,5,0,0,1,0,7,1,17,11,5,26
2019-02-12,"No bail",0,0,0,0,0,0,0,2,0,0,0,0,0,1,17,5,5,8
2019-02-12,"$1-$10k",0,0,0,2,0,2,0,0,0,0,0,0,7,0,0,4,0,8
2019-02-12,"$10k-$25k",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,7
2019-02-12,"$25k+",1,0,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,2
2019-02-12,"Unknown bail",1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2019-02-13,"Total",2,0,1,1,2,7,3,0,0,0,0,2,3,1,16,18,3,26
2019-02-13,"No bail",0,0,0,0,0,0,1,0,0,0,0,1,2,1,15,1,3,13
2019-02-13,"$1-$10k",0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,14,0,6
2019-02-13,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2
2019-02-13,"$25k+",0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3
2019-02-13,"Unknown bail",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2019-02-14,"Total",0,2,1,0,3,6,3,0,0,1,1,3,0,2,14,27,4,33
2019-02-14,"No bail",0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,5,3,5
2019-02-14,"$1-$10k",0,0,0,0,0,3,1,0,0,0,0,1,0,1,2,10,1,8
2019-02-14,"$10k-$25k",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,7
2019-02-14,"$25k+",0,2,1,0,1,0,2,0,0,0,1,0,0,0,0,11,0,10
2019-02-14,"Unknown bail",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2019-02-15,"Total",1,1,2,3,4,7,3,0,0,0,0,1,0,0,17,17,6,40
2019-02-15,"No bail",0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,3,6,13
2019-02-15,"$1-$10k",0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,8,0,9
2019-02-15,"$10k-$25k",0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,4,0,2
2019-02-15,"$25k+",0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,2,0,6
2019-02-15,"Unknown bail",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2019-02-16,"Total",0,1,0,1,0,13,1,0,0,0,1,2,1,2,25,21,14,30
2019-02-16,"No bail",0,0,0,0,0,3,0,0,0,0,1,1,0,0,22,9,13,8
2019-02-16,"$1-$10k",0,0,0,0,0,10,1,0,0,0,0,1,1,2,3,7,1,7
2019-02-16,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
2019-02-16,"$25k+",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2019-02-16,"Unknown bail",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019-02-17,"Total",1,2,0,4,5,9,2,1,0,0,1,1,1,3,11,16,14,25
2019-02-17,"No bail",0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,5,11,8
2019-02-17,"$1-$10k",0,0,0,0,1,4,1,1,0,0,0,1,1,2,1,6,3,13
2019-02-17,"$10k-$25k",0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,4,0,2
2019-02-17,"$25k+",0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1
2019-02-17,"Unknown bail",1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-18,"Total",1,1,2,0,5,4,2,4,0,0,0,0,0,1,9,6,9,24
2019-02-18,"No bail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,7
2019-02-18,"$1-$10k",0,0,0,0,3,3,2,4,0,0,0,0,0,1,0,1,2,10
2019-02-18,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
2019-02-18,"$25k+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-18,"Unknown bail",0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-02-19,"Total",1,6,0,5,3,9,3,0,0,0,10,3,3,1,10,11,5,21
2019-02-19,"No bail",0,0,0,1,0,0,0,0,0,0,6,2,3,1,10,2,4,8
2019-02-19,"$1-$10k",0,0,0,2,0,7,2,0,0,0,3,1,0,0,0,7,1,1
2019-02-19,"$10k-$25k",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,5
2019-02-19,"$25k+",0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5
2019-02-19,"Unknown bail",1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2
2019-02-20,"Total",0,2,0,0,2,9,1,6,0,0,1,1,2,1,15,21,12,30
2019-02-20,"No bail",0,0,0,0,0,0,0,0,0,0,1,1,1,0,13,4,8,8
2019-02-20,"$1-$10k",0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,12,1,3
2019-02-20,"$10k-$25k",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1
2019-02-20,"$25k+",0,2,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,4
2019-02-20,"Unknown bail",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,14
2019-02-21,"Total",1,1,1,3,5,1,1,1,0,0,2,0,5,2,17,17,4,21
2019-02-21,"No bail",0,0,0,0,0,0,0,1,0,0,0,0,1,1,16,8,3,5
2019-02-21,"$1-$10k",0,0,0,1,0,1,1,0,0,0,2,0,4,1,0,8,1,8
2019-02-21,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-02-21,"$25k+",0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3
2019-02-21,"Unknown bail",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2019-02-22,"Total",2,1,2,18,5,11,15,0,0,0,3,6,6,2,12,13,8,26
2019-02-22,"No bail",0,0,0,2,0,1,0,0,0,0,3,2,1,1,11,3,6,10
2019-02-22,"$1-$10k",0,0,0,4,0,5,4,0,0,0,0,4,4,1,1,6,1,4
2019-02-22,"$10k-$25k",0,0,0,10,1,3,11,0,0,0,0,0,0,0,0,4,1,0
2019-02-22,"$25k+",0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,6
2019-02-22,"Unknown bail",2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,6
2019-02-23,"Total",0,0,1,4,3,9,7,0,0,0,0,1,2,0,21,25,6,35
2019-02-23,"No bail",0,0,0,0,0,1,2,0,0,0,0,1,2,0,19,9,5,15
2019-02-23,"$1-$10k",0,0,0,1,1,5,5,0,0,0,0,0,0,0,2,7,1,11
2019-02-23,"$10k-$25k",0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0,4
2019-02-23,"$25k+",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-02-23,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2019-02-24,"Total",0,0,0,1,1,5,1,0,0,0,0,1,0,1,14,14,17,24
2019-02-24,"No bail",0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,7,14,2
2019-02-24,"$1-$10k",0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,2,13
2019-02-24,"$10k-$25k",0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,8
2019-02-24,"$25k+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2019-02-25,"Total",2,0,1,0,1,5,0,0,0,0,0,1,2,4,8,7,5,28
2019-02-25,"No bail",1,0,0,0,0,0,0,0,0,0,0,1,2,2,6,3,4,5
2019-02-25,"$1-$10k",0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,2,1,13
2019-02-25,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,4
2019-02-25,"$25k+",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2019-02-25,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2019-02-26,"Total",1,5,3,3,1,8,0,0,0,0,0,1,0,2,10,12,5,26
2019-02-26,"No bail",0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,7
2019-02-26,"$1-$10k",0,0,0,1,0,7,0,0,0,0,0,1,0,1,1,9,1,13
2019-02-26,"$10k-$25k",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-26,"$25k+",1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2019-02-26,"Unknown bail",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-02-27,"Total",1,0,2,1,2,6,0,0,0,0,1,1,18,1,16,21,4,31
2019-02-27,"No bail",0,0,0,0,0,1,0,0,0,0,0,1,4,0,14,8,4,14
2019-02-27,"$1-$10k",0,0,0,0,1,5,0,0,0,0,1,0,14,1,1,8,0,6
2019-02-27,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
2019-02-27,"$25k+",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,5
2019-02-27,"Unknown bail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
2019-02-28,"Total",1,1,2,4,4,7,3,0,0,0,2,0,0,1,14,43,8,47
2019-02-28,"No bail",0,0,0,0,0,1,0,0,0,0,2,0,0,0,13,17,7,13
2019-02-28,"$1-$10k",0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,14,0,7
2019-02-28,"$10k-$25k",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,9
2019-02-28,"$25k+",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,0,8
2019-02-28,"Unknown bail",1,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,10
2019-03-01,"Total",1,0,3,4,1,12,4,1,0,0,3,2,2,10,15,26,5,37
2019-03-01,"No bail",0,0,0,0,0,2,0,0,0,0,1,2,1,3,13,6,2,6
2019-03-01,"$1-$10k",0,0,0,1,0,4,3,1,0,0,2,0,1,4,1,15,3,17
2019-03-01,"$10k-$25k",0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,3,0,2
2019-03-01,"$25k+",0,0,3,2,1,1,1,0,0,0,0,0,0,1,0,2,0,9
2019-03-01,"Unknown bail",1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2019-03-02,"Total",0,1,3,5,5,9,0,0,0,0,0,5,2,4,8,23,15,20
2019-03-02,"No bail",0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,5,11,4
2019-03-02,"$1-$10k",0,0,0,2,2,1,0,0,0,0,0,5,0,2,1,16,3,4
2019-03-02,"$10k-$25k",0,0,0,2,1,4,0,0,0,0,0,0,0,1,0,1,1,3
2019-03-02,"$25k+",0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
2019-03-02,"Unknown bail",0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,6
2019-03-03,"Total",1,0,3,1,4,5,2,1,0,0,3,2,2,2,19,18,22,20
2019-03-03,"No bail",1,0,0,1,0,1,1,0,0,0,0,1,1,1,18,9,18,5
2019-03-03,"$1-$10k",0,0,0,0,0,3,0,1,0,0,3,1,0,1,0,5,2,9
2019-03-03,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,5
2019-03-03,"$25k+",0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1
2019-03-03,"Unknown bail",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0
2019-03-04,"Total",0,1,2,2,1,2,2,0,0,0,0,1,1,0,5,4,3,27
2019-03-04,"No bail",0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,8
2019-03-04,"$1-$10k",0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,7
2019-03-04,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
2019-03-04,"$25k+",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019-03-04,"Unknown bail",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-03-05,"Total",0,1,2,2,0,3,0,0,0,0,1,0,1,1,7,10,5,14
2019-03-05,"No bail",0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,4,7
2019-03-05,"$1-$10k",0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,3,0,3
2019-03-05,"$10k-$25k",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2019-03-05,"$25k+",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-05,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-03-06,"Total",1,2,1,1,2,6,7,0,0,0,0,1,4,6,19,16,7,26
2019-03-06,"No bail",1,0,0,0,0,0,0,0,0,0,0,1,1,5,17,8,5,4
2019-03-06,"$1-$10k",0,0,1,0,0,3,7,0,0,0,0,0,3,1,0,6,2,10
2019-03-06,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
2019-03-06,"$25k+",0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,3
2019-03-06,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
