"date_value","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2019-03-05,0,9,5,1,0,12,7,3,0,0,0,0,0,0,2,15,3,20
2019-03-06,0,0,0,0,0,3,5,0,0,0,0,0,1,0,1,28,1,32
2019-03-07,0,0,15,0,0,8,0,0,0,0,0,3,1,0,2,7,13,34
2019-03-08,0,7,7,6,4,1,0,0,0,0,0,3,0,0,3,5,0,10
2019-03-11,15,9,0,5,0,2,2,0,0,0,0,0,0,0,13,17,2,35
2019-03-12,0,0,0,5,0,2,13,0,0,0,0,0,0,2,0,9,6,23
2019-03-13,0,0,0,0,0,2,6,0,0,0,0,0,7,1,1,40,0,45
2019-03-14,15,0,17,4,4,13,14,2,0,0,0,0,0,2,1,13,1,19
2019-03-15,2,8,0,3,0,11,0,0,0,0,0,0,0,0,1,9,1,11
2019-03-18,3,0,0,0,6,4,12,0,0,0,0,0,0,1,2,5,12,6
2019-03-19,0,19,6,0,2,5,6,3,0,0,3,2,7,3,4,31,2,17
2019-03-20,3,0,0,0,0,3,30,0,0,0,6,1,0,2,4,30,2,22
2019-03-21,4,0,7,0,0,2,7,13,0,0,3,0,0,4,4,23,1,43
2019-03-22,0,0,6,2,7,2,6,0,0,0,1,0,1,0,2,7,0,10
2019-03-25,0,12,46,0,6,7,0,0,0,0,0,0,0,0,1,31,17,32
2019-03-26,27,0,5,21,0,3,0,0,0,0,0,0,0,1,2,26,9,51
2019-03-27,4,0,0,0,0,1,12,0,0,0,0,1,0,0,2,22,6,17
2019-03-28,0,0,5,12,8,5,3,0,0,0,2,0,2,6,6,36,4,31
2019-03-29,0,6,0,0,0,0,3,0,0,0,0,0,0,2,1,17,4,16
2019-04-01,0,9,5,0,15,0,10,0,0,0,0,0,0,2,4,19,0,3
2019-04-02,0,16,5,14,5,3,0,5,0,0,0,0,0,5,4,20,4,52
2019-04-03,0,0,6,6,0,4,4,0,0,0,0,1,0,3,7,36,1,11
2019-04-04,0,22,6,0,9,11,3,0,0,0,0,0,0,3,3,12,2,23
2019-04-05,0,15,9,3,0,3,4,0,0,2,0,0,0,0,0,34,1,11
2019-04-08,0,0,11,2,10,11,0,0,0,0,0,1,1,0,1,13,4,25
2019-04-09,0,0,0,6,6,6,4,3,0,0,0,0,1,2,0,21,0,8
2019-04-10,0,3,0,0,0,0,2,6,0,0,1,2,7,2,3,37,8,19
2019-04-11,0,17,11,6,7,27,0,3,0,0,0,0,0,0,2,29,1,38
2019-04-12,10,14,0,5,0,11,4,2,0,0,0,0,1,1,3,25,0,11
2019-04-15,0,12,19,3,0,4,0,0,0,0,0,0,0,0,0,13,11,34
2019-04-16,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,30,5,18
2019-04-17,0,6,3,8,0,3,0,0,0,0,0,2,4,2,2,27,0,18
2019-04-18,0,0,0,7,8,10,0,0,0,0,0,0,0,0,1,4,2,7
2019-04-22,11,0,3,0,7,2,0,0,0,0,0,0,0,1,4,22,4,20
2019-04-23,0,13,0,5,6,16,0,0,0,0,0,0,0,2,1,18,1,34
2019-04-24,0,0,6,4,0,0,0,0,0,0,0,4,0,4,1,15,0,14
2019-04-25,3,8,0,5,9,4,3,0,0,0,0,0,0,0,0,21,0,27
2019-04-26,0,0,3,0,23,2,6,0,0,0,3,0,6,0,3,15,0,23
2019-04-29,0,17,1,0,5,6,3,0,0,0,0,0,0,9,0,8,1,11
2019-04-30,0,0,0,1,5,6,6,3,0,0,0,0,0,0,0,29,4,24
2019-05-01,13,0,0,0,0,4,2,0,0,0,1,0,0,0,7,18,2,2
2019-05-02,0,10,8,4,5,6,0,0,0,0,0,0,0,2,0,15,4,28
2019-05-03,0,6,1,0,13,7,0,0,0,0,0,0,0,0,0,6,6,15
2019-05-06,7,0,0,10,10,0,1,0,0,0,0,0,0,0,1,8,3,2
2019-05-07,10,0,2,6,0,0,0,3,0,0,0,0,0,5,0,25,0,22
2019-05-08,0,0,0,1,5,7,0,0,0,0,0,0,0,4,5,15,1,47
2019-05-09,0,3,0,2,0,0,9,1,0,0,0,2,0,0,0,17,0,19
2019-05-10,0,0,3,1,0,11,6,0,0,0,0,0,0,0,2,39,0,20
2019-05-13,0,6,2,8,0,5,0,0,0,0,0,1,1,2,0,33,4,21
2019-05-14,0,0,0,2,14,8,12,0,0,0,0,2,1,0,0,23,1,28
2019-05-15,0,0,5,0,0,1,0,0,0,0,0,0,0,6,3,35,2,56
2019-05-16,0,0,0,4,0,19,0,0,0,0,0,0,1,2,5,19,2,30
2019-05-17,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,5,2,11
2019-05-20,1,0,0,0,16,9,0,0,0,0,0,0,0,0,0,16,0,11
2019-05-21,0,0,2,4,7,4,0,0,0,0,0,0,0,3,0,9,3,28
2019-05-22,3,0,0,0,0,11,3,3,0,0,0,2,0,2,1,13,1,10
2019-05-23,0,8,0,3,2,8,2,0,0,0,2,0,0,0,9,22,7,24
2019-05-24,0,0,10,11,0,6,2,0,0,0,0,0,3,7,0,3,0,6
2019-05-28,0,24,0,1,0,0,2,0,0,0,0,5,0,3,0,16,2,19
2019-05-29,30,0,0,0,5,9,1,4,0,0,0,0,0,1,0,31,2,6
2019-05-30,0,9,0,1,0,3,0,0,0,0,0,0,0,0,4,26,5,13
2019-05-31,7,7,0,0,0,3,3,0,0,0,0,0,0,0,0,17,0,11
2019-06-03,5,0,0,2,0,3,0,0,0,0,0,0,0,0,2,29,2,12
2019-06-04,0,0,5,0,0,8,4,0,0,0,0,0,0,9,0,13,0,6
2019-06-05,0,8,4,4,7,2,0,6,0,0,0,0,0,0,2,22,0,21
2019-06-06,0,5,3,0,0,0,1,3,0,0,3,3,1,3,2,21,0,22
2019-06-07,23,17,0,5,0,2,0,0,0,0,0,0,0,0,1,11,8,23
2019-06-10,0,0,3,0,17,0,0,6,0,0,0,5,0,0,0,8,17,20
2019-06-11,0,2,0,0,0,7,0,0,0,0,0,0,1,0,2,14,3,9
2019-06-12,0,0,3,0,7,8,4,4,0,0,1,0,0,3,0,10,0,17
2019-06-13,24,5,3,6,0,1,0,3,0,0,1,0,0,1,0,11,2,13
2019-06-14,12,0,21,6,6,9,1,0,0,0,0,0,1,1,0,1,1,25
2019-06-17,0,0,2,6,4,5,3,0,0,0,0,7,0,0,3,18,2,15
2019-06-18,0,10,8,3,0,6,0,0,0,0,2,0,0,3,2,32,5,33
2019-06-19,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,23,1,6
2019-06-20,13,10,17,4,6,6,3,2,2,0,0,1,0,3,2,38,2,9
2019-06-21,15,4,0,0,4,4,0,0,0,0,0,0,4,0,0,14,1,19
2019-06-24,0,8,6,0,5,9,3,0,0,0,0,0,0,3,1,25,4,36
2019-06-25,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,11,5,6
2019-06-26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,23
2019-06-27,6,0,0,0,4,2,0,0,0,0,0,0,0,0,1,3,1,18
2019-06-28,0,3,14,6,0,16,6,0,0,0,0,0,0,0,1,9,3,24
2019-07-01,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,25
2019-07-02,0,17,0,0,0,4,5,0,0,0,3,3,0,0,1,18,0,14
2019-07-03,0,0,6,0,4,1,0,0,0,0,0,0,0,4,0,15,0,0
2019-07-08,12,18,0,0,2,0,0,0,0,0,0,0,0,0,1,11,0,21
2019-07-09,0,4,14,2,0,14,0,0,0,0,0,0,0,1,1,4,0,20
2019-07-10,0,0,0,0,0,0,3,7,0,0,0,0,0,0,8,26,3,35
2019-07-11,0,4,11,5,17,3,3,0,0,0,0,0,2,2,2,33,0,25
2019-07-12,0,0,8,1,0,0,4,0,0,0,0,3,1,0,1,29,7,37
2019-07-15,17,8,37,0,0,9,4,0,0,0,0,0,3,0,0,9,8,11
2019-07-16,0,6,7,0,0,0,3,0,0,0,0,0,0,5,10,23,7,24
2019-07-17,0,5,0,0,10,0,4,0,0,0,0,0,3,3,0,21,2,18
2019-07-18,0,0,11,1,1,0,0,0,0,0,0,2,3,0,2,23,6,12
2019-07-19,14,18,10,4,12,1,0,0,0,0,3,0,0,0,2,11,3,18
2019-07-22,10,4,0,9,6,31,0,2,0,0,0,0,0,0,1,13,4,11
2019-07-23,0,9,0,13,5,4,0,3,0,0,0,0,1,0,1,10,0,13
2019-07-24,10,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,10
2019-07-25,0,0,0,1,0,0,3,3,0,0,1,0,0,0,0,7,3,7
2019-07-26,0,0,0,0,0,2,2,1,0,0,0,3,0,1,0,1,0,4
2019-07-29,0,0,0,0,4,11,0,0,0,0,1,0,0,0,0,19,3,6
2019-07-30,0,0,0,5,4,6,4,0,0,0,0,9,0,8,0,15,3,39
2019-07-31,0,0,7,0,0,16,1,0,0,0,0,0,0,0,0,7,4,13
2019-08-01,0,8,0,17,0,10,7,0,0,0,1,0,0,0,1,24,0,29
2019-08-02,0,24,4,0,0,3,0,0,0,0,0,0,0,0,1,7,0,5
2019-08-05,0,0,6,0,2,0,0,0,0,0,0,0,2,0,1,19,7,16
2019-08-06,0,4,0,6,0,16,0,0,0,0,0,0,0,0,1,34,8,15
2019-08-07,0,3,4,0,6,12,0,0,0,0,1,0,0,0,1,6,6,21
2019-08-08,0,0,8,4,2,2,6,1,0,0,6,0,0,5,1,23,4,15
2019-08-09,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,12,0,11
2019-08-12,0,11,2,0,0,7,2,2,0,0,0,4,1,0,2,13,0,8
2019-08-13,0,4,0,9,0,16,2,0,0,0,0,11,1,0,2,18,3,17
2019-08-14,11,0,0,0,0,0,4,0,0,0,0,0,0,0,1,23,0,26
2019-08-15,0,4,5,6,9,10,0,0,0,0,2,0,0,1,2,13,0,16
2019-08-16,0,4,6,0,13,0,0,0,0,0,0,0,0,0,2,13,1,11
2019-08-19,0,0,14,0,0,1,4,3,0,0,3,2,0,0,1,15,3,37
2019-08-20,2,14,7,5,2,6,7,0,0,0,1,0,6,0,3,16,0,20
2019-08-21,5,8,17,0,4,0,0,0,0,0,0,4,0,1,4,29,0,17
2019-08-22,6,0,0,2,8,5,0,0,0,0,0,1,0,0,1,21,0,17
2019-08-23,0,0,0,12,8,7,7,0,0,0,0,0,3,0,0,11,0,3
2019-08-26,2,4,6,2,0,7,0,0,0,0,0,0,0,3,0,34,0,0
2019-08-27,0,13,0,0,6,5,0,3,0,0,1,2,1,0,0,7,3,25
2019-08-28,34,5,2,0,6,0,0,0,0,0,0,0,2,0,2,24,0,9
2019-08-29,0,7,0,0,0,0,3,0,0,0,3,0,1,2,1,13,0,10
2019-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
2019-09-03,0,19,3,2,19,5,6,0,0,0,0,0,0,1,0,16,2,7
2019-09-04,12,0,0,0,0,1,2,0,0,0,0,0,2,2,0,10,4,12
2019-09-05,0,0,18,6,7,8,4,0,0,3,0,0,0,6,0,19,3,24
2019-09-06,0,12,2,0,0,4,0,0,0,0,0,0,0,0,0,7,3,16
2019-09-09,10,0,10,8,0,0,2,3,0,0,0,3,0,0,2,17,2,6
2019-09-10,0,9,5,7,23,5,5,0,0,0,0,0,0,0,0,24,3,17
2019-09-11,0,0,6,0,3,0,3,0,0,0,0,0,5,0,0,15,0,11
2019-09-12,4,0,4,3,0,2,0,0,0,0,0,0,0,0,1,10,0,24
2019-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-09-16,1,0,1,0,4,5,0,9,0,0,3,0,0,1,0,13,0,6
2019-09-17,0,0,6,6,0,6,0,0,0,0,15,0,0,3,3,19,4,15
2019-09-18,0,3,0,3,0,5,5,0,0,0,0,0,5,3,6,6,4,6
2019-09-19,0,0,0,10,0,4,1,0,0,0,0,0,0,3,0,10,0,33
2019-09-20,0,17,0,7,0,2,4,0,0,0,0,0,0,0,1,5,1,9
2019-09-23,0,5,0,0,17,0,5,0,0,0,2,0,0,0,0,21,4,16
2019-09-24,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,25,7,25
2019-09-25,0,0,0,0,0,1,0,0,0,0,0,2,8,0,2,16,1,11
2019-09-26,0,0,0,5,3,0,2,2,0,0,0,0,0,0,1,16,1,7
2019-09-27,0,2,7,0,8,6,2,3,0,0,0,0,5,0,0,11,0,10
2019-09-30,0,9,0,3,0,1,0,4,0,0,2,0,0,0,2,9,9,13
2019-10-01,15,0,3,4,4,6,4,0,0,0,0,0,0,1,0,16,0,36
2019-10-02,0,2,5,5,0,0,1,2,0,0,0,0,0,0,0,23,1,27
2019-10-03,0,26,0,9,0,3,0,3,0,1,3,0,1,0,0,13,3,15
2019-10-04,4,0,8,0,5,11,2,0,0,0,3,0,0,6,0,8,0,14
2019-10-07,0,0,2,0,10,0,13,0,0,0,0,0,0,0,1,20,5,18
2019-10-08,0,11,0,0,12,6,3,2,0,0,1,0,0,0,0,18,0,16
2019-10-09,0,0,2,8,0,0,3,0,0,0,2,0,0,2,0,14,0,15
2019-10-10,0,6,0,0,0,1,2,0,0,0,0,0,1,0,0,18,4,27
2019-10-11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1
2019-10-15,0,0,3,3,2,11,0,3,0,3,1,0,0,0,0,51,3,14
2019-10-16,0,7,2,6,7,0,0,0,0,0,0,0,0,2,3,13,0,24
2019-10-17,3,0,0,4,0,0,3,0,0,0,0,0,0,14,2,21,7,21
2019-10-18,0,10,6,0,6,11,7,0,0,0,0,0,0,4,0,6,2,3
2019-10-21,7,4,0,0,10,7,8,0,0,0,0,0,0,0,3,20,8,15
2019-10-22,0,2,4,0,0,6,6,0,0,0,3,0,0,2,0,5,3,50
2019-10-23,0,15,0,6,0,20,2,2,0,0,0,0,0,0,2,16,0,21
2019-10-24,0,0,0,9,0,4,3,0,0,0,0,2,2,0,1,17,4,11
2019-10-25,0,0,12,11,0,0,15,0,0,0,0,0,0,0,2,4,0,8
2019-10-28,0,0,3,0,7,5,4,0,0,0,0,0,0,0,0,29,5,5
2019-10-29,0,8,20,6,0,8,4,0,0,0,0,0,9,0,1,27,4,23
2019-10-30,5,8,0,0,4,3,0,0,0,0,0,0,1,0,2,10,4,31
2019-10-31,12,0,0,0,5,2,0,0,0,0,0,0,3,0,6,19,4,3
2019-11-01,13,0,0,2,7,0,0,0,0,0,0,0,1,0,1,5,1,13
2019-11-04,1,6,0,0,4,6,2,0,0,0,0,0,0,4,0,6,1,14
2019-11-05,0,14,6,0,0,4,0,0,0,0,0,0,0,3,1,26,1,10
2019-11-06,0,4,2,23,0,0,19,0,0,0,0,0,0,0,0,26,4,32
2019-11-07,0,0,2,3,4,0,0,0,0,0,0,3,2,0,5,11,0,12
2019-11-08,0,6,2,0,18,4,1,0,0,0,0,2,0,0,1,0,0,15
2019-11-12,0,0,0,6,2,5,0,0,0,0,0,3,2,2,0,32,4,10
